ProduktID;MHD;Batch
produkt_6616;18.09.2025;56
produkt_6617;02.05.2025;851
produkt_6618;08.02.2025;890
produkt_6619;26.03.2025;109
produkt_6620;06.07.2025;195
produkt_6621;28.11.2025;868
produkt_6622;13.07.2025;271
produkt_6623;10.04.2025;548
produkt_6624;25.01.2025;510
produkt_6625;19.01.2025;602
produkt_6626;19.08.2025;314
produkt_6627;01.10.2025;123
produkt_6628;10.07.2025;561
produkt_6629;25.02.2025;93
produkt_6630;25.07.2025;863
produkt_6631;01.10.2025;553
produkt_6632;01.05.2025;512
produkt_6633;21.04.2025;887
produkt_6634;23.11.2025;349
produkt_6635;16.11.2025;379
produkt_6636;10.01.2025;77
produkt_6637;09.11.2025;64
produkt_6638;03.02.2025;522
produkt_6639;20.02.2025;166
produkt_6640;13.04.2025;437
produkt_6641;17.11.2025;106
produkt_6642;05.12.2025;672
produkt_6643;01.10.2025;908
produkt_6644;03.04.2025;556
produkt_6645;28.08.2025;322
produkt_6646;31.03.2025;471
produkt_6647;25.09.2025;526
produkt_6648;04.04.2025;92
produkt_6649;17.12.2025;683
produkt_6650;24.07.2025;284
produkt_6651;01.06.2025;700
produkt_6652;02.02.2025;579
produkt_6653;04.04.2025;580
produkt_6654;25.06.2025;793
produkt_6655;16.05.2025;249
produkt_6656;19.03.2025;698
produkt_6657;13.08.2025;995
produkt_6658;30.01.2025;119
produkt_6659;22.05.2025;451
produkt_6660;15.06.2025;782
produkt_6661;04.04.2025;734
produkt_6662;03.06.2025;877
produkt_6663;06.12.2025;353
produkt_6664;08.03.2025;908
produkt_6665;23.02.2025;847
produkt_6666;04.08.2025;381
produkt_6667;07.05.2025;252
produkt_6668;21.09.2025;689
produkt_6669;28.12.2025;792
produkt_6670;14.04.2025;312
produkt_6671;01.12.2025;295
produkt_6672;02.01.2025;68
produkt_6673;14.01.2025;422
produkt_6674;24.02.2025;584
produkt_6675;12.08.2025;811
produkt_6676;11.09.2025;263
produkt_6677;04.06.2025;886
produkt_6678;20.06.2025;576
produkt_6679;25.07.2025;144
produkt_6680;30.08.2025;964
produkt_6681;04.12.2025;1000
produkt_6682;20.08.2025;530
produkt_6683;05.09.2025;559
produkt_6684;19.10.2025;236
produkt_6685;04.12.2025;178
produkt_6686;27.10.2025;1000
produkt_6687;13.04.2025;485
produkt_6688;04.01.2025;763
produkt_6689;21.09.2025;900
produkt_6690;27.09.2025;829
produkt_6691;10.11.2025;799
produkt_6692;26.06.2025;314
produkt_6693;28.10.2025;726
produkt_6694;09.02.2025;366
produkt_6695;01.12.2025;719
produkt_6696;26.12.2025;488
produkt_6697;14.10.2025;127
produkt_6698;20.10.2025;154
produkt_6699;27.05.2025;545
produkt_6700;21.10.2025;445
produkt_6701;16.12.2025;318
produkt_6702;01.09.2025;81
produkt_6703;28.05.2025;703
produkt_6704;20.04.2025;842
produkt_6705;24.06.2025;349
produkt_6706;09.05.2025;105
produkt_6707;12.03.2025;889
produkt_6708;05.02.2025;78
produkt_6709;05.07.2025;920
produkt_6710;19.07.2025;742
produkt_6711;29.10.2025;978
produkt_6712;04.04.2025;751
produkt_6713;04.09.2025;461
produkt_6714;29.05.2025;591
produkt_6715;30.11.2025;181
produkt_6716;28.04.2025;88
produkt_6717;30.05.2025;154
produkt_6718;09.12.2025;949
produkt_6719;31.03.2025;246
produkt_6720;08.09.2025;69
produkt_6721;15.01.2025;958
produkt_6722;19.02.2025;521
produkt_6723;14.05.2025;432
produkt_6724;29.09.2025;635
produkt_6725;11.07.2025;443
produkt_6726;07.07.2025;844
produkt_6727;17.11.2025;782
produkt_6728;21.09.2025;557
produkt_6729;01.09.2025;260
produkt_6730;25.01.2025;190
produkt_6731;27.01.2025;777
produkt_6732;28.07.2025;736
produkt_6733;16.05.2025;466
produkt_6734;27.05.2025;287
produkt_6735;21.11.2025;587
produkt_6736;10.09.2025;691
produkt_6737;01.07.2025;680
produkt_6738;18.07.2025;216
produkt_6739;17.12.2025;682
produkt_6740;12.05.2025;563
produkt_6741;18.05.2025;682
produkt_6742;26.06.2025;237
produkt_6743;15.11.2025;481
produkt_6744;27.10.2025;817
produkt_6745;11.10.2025;841
produkt_6746;27.11.2025;954
produkt_6747;28.06.2025;291
produkt_6748;07.08.2025;310
produkt_6749;25.12.2025;330
produkt_6750;05.03.2025;729
produkt_6751;13.11.2025;572
produkt_6752;18.02.2025;290
produkt_6753;05.01.2025;368
produkt_6754;26.07.2025;849
produkt_6755;10.11.2025;53
produkt_6756;09.02.2025;83
produkt_6757;01.08.2025;143
produkt_6758;06.09.2025;113
produkt_6759;20.07.2025;402
produkt_6760;09.11.2025;74
produkt_6761;13.07.2025;931
produkt_6762;20.05.2025;367
produkt_6763;24.01.2025;465
produkt_6764;02.10.2025;88
produkt_6765;06.07.2025;354
produkt_6766;03.12.2025;124
produkt_6767;02.07.2025;792
produkt_6768;07.05.2025;918
produkt_6769;14.10.2025;64
produkt_6770;21.01.2025;103
produkt_6771;17.03.2025;779
produkt_6772;03.03.2025;991
produkt_6773;30.12.2025;701
produkt_6774;16.11.2025;650
produkt_6775;09.12.2025;750
produkt_6776;14.03.2025;253
produkt_6777;26.11.2025;823
produkt_6778;04.06.2025;734
produkt_6779;03.07.2025;702
produkt_6780;11.11.2025;557
produkt_6781;20.10.2025;361
produkt_6782;07.08.2025;607
produkt_6783;31.01.2025;258
produkt_6784;17.03.2025;182
produkt_6785;01.09.2025;674
produkt_6786;08.05.2025;128
produkt_6787;12.01.2025;302
produkt_6788;28.01.2025;451
produkt_6789;16.10.2025;618
produkt_6790;16.08.2025;277
produkt_6791;01.01.2025;515
produkt_6792;22.12.2025;326
produkt_6793;16.09.2025;140
produkt_6794;17.01.2025;526
produkt_6795;23.07.2025;690
produkt_6796;03.03.2025;305
produkt_6797;16.06.2025;612
produkt_6798;24.04.2025;181
produkt_6799;11.09.2025;678
produkt_6800;20.04.2025;146
produkt_6801;27.10.2025;382
produkt_6802;18.12.2025;724
produkt_6803;02.09.2025;339
produkt_6804;28.12.2025;815
produkt_6805;24.09.2025;780
produkt_6806;12.02.2025;350
produkt_6807;08.07.2025;889
produkt_6808;31.03.2025;661
produkt_6809;24.08.2025;557
produkt_6810;17.09.2025;784
produkt_6811;10.07.2025;957
produkt_6812;13.07.2025;108
produkt_6813;08.10.2025;458
produkt_6814;23.10.2025;639
produkt_6815;27.11.2025;248
produkt_6816;25.09.2025;265
produkt_6817;16.10.2025;280
produkt_6818;30.05.2025;359
produkt_6819;08.05.2025;572
produkt_6820;26.11.2025;494
produkt_6821;15.06.2025;570
produkt_6822;05.08.2025;715
produkt_6823;23.04.2025;714
produkt_6824;18.09.2025;83
produkt_6825;23.03.2025;791
produkt_6826;16.10.2025;742
produkt_6827;16.05.2025;222
produkt_6828;23.11.2025;878
produkt_6829;02.10.2025;850
produkt_6830;01.07.2025;865
produkt_6831;19.05.2025;569
produkt_6832;20.03.2025;121
produkt_6833;04.12.2025;775
produkt_6834;04.12.2025;635
produkt_6835;11.06.2025;617
produkt_6836;16.02.2025;489
produkt_6837;15.12.2025;327
produkt_6838;24.04.2025;443
produkt_6839;13.06.2025;705
produkt_6840;14.12.2025;444
produkt_6841;02.06.2025;69
produkt_6842;29.04.2025;562
produkt_6843;25.09.2025;725
produkt_6844;30.12.2025;655
produkt_6845;16.01.2025;57
produkt_6846;31.01.2025;947
produkt_6847;23.07.2025;294
produkt_6848;06.01.2025;333
produkt_6849;15.05.2025;57
produkt_6850;20.03.2025;299
produkt_6851;08.12.2025;666
produkt_6852;28.04.2025;178
produkt_6853;08.10.2025;483
produkt_6854;17.10.2025;682
produkt_6855;03.11.2025;725
produkt_6856;10.05.2025;951
produkt_6857;15.08.2025;318
produkt_6858;09.02.2025;767
produkt_6859;27.06.2025;852
produkt_6860;20.11.2025;181
produkt_6861;08.09.2025;185
produkt_6862;26.05.2025;636
produkt_6863;25.07.2025;886
produkt_6864;26.04.2025;104
produkt_6865;20.02.2025;980
produkt_6866;25.02.2025;113
produkt_6867;14.08.2025;906
produkt_6868;12.06.2025;109
produkt_6869;28.12.2025;892
produkt_6870;09.05.2025;621
produkt_6871;14.03.2025;71
produkt_6872;10.05.2025;546
produkt_6873;23.09.2025;487
produkt_6874;29.06.2025;121
produkt_6875;04.03.2025;707
produkt_6876;23.03.2025;759
produkt_6877;05.05.2025;890
produkt_6878;05.02.2025;402
produkt_6879;29.07.2025;328
produkt_6880;29.08.2025;419
produkt_6881;06.10.2025;629
produkt_6882;16.03.2025;382
produkt_6883;27.08.2025;880
produkt_6884;07.11.2025;790
produkt_6885;21.09.2025;892
produkt_6886;06.01.2025;782
produkt_6887;02.03.2025;841
produkt_6888;26.11.2025;777
produkt_6889;04.01.2025;486
produkt_6890;21.01.2025;749
produkt_6891;09.05.2025;169
produkt_6892;20.04.2025;638
produkt_6893;16.01.2025;526
produkt_6894;10.08.2025;918
produkt_6895;15.06.2025;656
produkt_6896;06.12.2025;500
produkt_6897;24.01.2025;342
produkt_6898;27.05.2025;957
produkt_6899;24.07.2025;91
produkt_6900;12.08.2025;773
produkt_6901;14.08.2025;105
produkt_6902;28.02.2025;618
produkt_6903;25.07.2025;273
produkt_6904;26.06.2025;363
produkt_6905;21.05.2025;572
produkt_6906;02.12.2025;732
produkt_6907;29.06.2025;588
produkt_6908;29.07.2025;384
produkt_6909;22.08.2025;282
produkt_6910;07.01.2025;328
produkt_6911;14.12.2025;187
produkt_6912;06.09.2025;996
produkt_6913;27.09.2025;903
produkt_6914;24.07.2025;812
produkt_6915;11.02.2025;687
produkt_6916;27.01.2025;767
produkt_6917;30.08.2025;234
produkt_6918;21.06.2025;992
produkt_6919;01.12.2025;661
produkt_6920;23.12.2025;271
produkt_6921;25.07.2025;406
produkt_6922;09.12.2025;544
produkt_6923;28.05.2025;206
produkt_6924;16.05.2025;354
produkt_6925;14.07.2025;181
produkt_6926;10.12.2025;379
produkt_6927;08.01.2025;982
produkt_6928;21.08.2025;254
produkt_6929;30.06.2025;359
produkt_6930;11.04.2025;381
produkt_6931;03.09.2025;64
produkt_6932;24.08.2025;771
produkt_6933;15.08.2025;579
produkt_6934;23.03.2025;384
produkt_6935;12.07.2025;530
produkt_6936;18.03.2025;975
produkt_6937;26.06.2025;745
produkt_6938;15.04.2025;672
produkt_6939;28.01.2025;583
produkt_6940;29.12.2025;497
produkt_6941;16.06.2025;558
produkt_6942;10.06.2025;236
produkt_6943;02.03.2025;93
produkt_6944;05.11.2025;796
produkt_6945;08.08.2025;315
produkt_6946;13.08.2025;254
produkt_6947;13.02.2025;998
produkt_6948;06.12.2025;649
produkt_6949;25.09.2025;206
produkt_6950;24.08.2025;574
produkt_6951;30.08.2025;116
produkt_6952;13.07.2025;466
produkt_6953;09.12.2025;274
produkt_6954;29.06.2025;87
produkt_6955;25.05.2025;874
produkt_6956;21.09.2025;823
produkt_6957;16.08.2025;304
produkt_6958;21.11.2025;539
produkt_6959;05.12.2025;289
produkt_6960;09.10.2025;946
produkt_6961;08.02.2025;233
produkt_6962;23.08.2025;729
produkt_6963;13.02.2025;851
produkt_6964;21.10.2025;697
produkt_6965;19.07.2025;183
produkt_6966;26.10.2025;969
produkt_6967;18.02.2025;230
produkt_6968;26.03.2025;457
produkt_6969;06.03.2025;135
produkt_6970;04.01.2025;236
produkt_6971;13.07.2025;637
produkt_6972;25.07.2025;341
produkt_6973;18.07.2025;958
produkt_6974;13.06.2025;530
produkt_6975;22.04.2025;754
produkt_6976;26.02.2025;290
produkt_6977;13.06.2025;298
produkt_6978;27.08.2025;966
produkt_6979;29.10.2025;900
produkt_6980;26.08.2025;414
produkt_6981;12.06.2025;843
produkt_6982;14.10.2025;81
produkt_6983;12.08.2025;889
produkt_6984;12.12.2025;844
produkt_6985;26.06.2025;451
produkt_6986;29.04.2025;877
produkt_6987;31.08.2025;193
produkt_6988;03.06.2025;95
produkt_6989;06.02.2025;786
produkt_6990;06.10.2025;433
produkt_6991;23.10.2025;757
produkt_6992;30.11.2025;103
produkt_6993;15.04.2025;497
produkt_6994;24.07.2025;923
produkt_6995;20.11.2025;502
produkt_6996;27.02.2025;498
produkt_6997;16.12.2025;848
produkt_6998;15.11.2025;146
produkt_6999;09.01.2025;581
produkt_7000;13.07.2025;529
produkt_7001;31.12.2025;692
produkt_7002;06.11.2025;917
produkt_7003;05.06.2025;699
produkt_7004;06.09.2025;281
produkt_7005;14.05.2025;882
produkt_7006;29.08.2025;979
produkt_7007;20.09.2025;425
produkt_7008;26.11.2025;98
produkt_7009;13.12.2025;657
produkt_7010;25.12.2025;57
produkt_7011;21.10.2025;406
produkt_7012;17.11.2025;996
produkt_7013;06.05.2025;957
produkt_7014;07.03.2025;872
produkt_7015;29.07.2025;836
produkt_7016;23.04.2025;226
produkt_7017;08.03.2025;848
produkt_7018;30.01.2025;286
produkt_7019;26.07.2025;738
produkt_7020;08.10.2025;925
produkt_7021;27.04.2025;923
produkt_7022;16.01.2025;363
produkt_7023;28.02.2025;173
produkt_7024;04.08.2025;115
produkt_7025;21.11.2025;965
produkt_7026;17.09.2025;293
produkt_7027;08.01.2025;768
produkt_7028;29.06.2025;555
produkt_7029;20.05.2025;66
produkt_7030;18.10.2025;318
produkt_7031;17.10.2025;53
produkt_7032;09.10.2025;254
produkt_7033;10.07.2025;190
produkt_7034;01.05.2025;283
produkt_7035;28.01.2025;623
produkt_7036;16.08.2025;897
produkt_7037;22.10.2025;121
produkt_7038;23.03.2025;755
produkt_7039;03.07.2025;910
produkt_7040;20.12.2025;231
produkt_7041;12.03.2025;442
produkt_7042;17.01.2025;319
produkt_7043;17.12.2025;987
produkt_7044;05.08.2025;136
produkt_7045;27.12.2025;558
produkt_7046;09.09.2025;827
produkt_7047;05.07.2025;239
produkt_7048;29.01.2025;386
produkt_7049;01.10.2025;834
produkt_7050;30.01.2025;426
produkt_7051;04.02.2025;783
produkt_7052;07.08.2025;215
produkt_7053;14.06.2025;533
produkt_7054;04.08.2025;422
produkt_7055;13.09.2025;396
produkt_7056;03.06.2025;616
produkt_7057;23.02.2025;963
produkt_7058;30.10.2025;712
produkt_7059;02.10.2025;914
produkt_7060;04.12.2025;67
produkt_7061;09.04.2025;511
produkt_7062;09.08.2025;184
produkt_7063;19.07.2025;352
produkt_7064;22.07.2025;274
produkt_7065;02.05.2025;634
produkt_7066;03.08.2025;372
produkt_7067;24.12.2025;886
produkt_7068;18.04.2025;328
produkt_7069;02.10.2025;821
produkt_7070;13.01.2025;186
produkt_7071;13.09.2025;694
produkt_7072;19.01.2025;707
produkt_7073;04.04.2025;262
produkt_7074;01.08.2025;415
produkt_7075;21.10.2025;161
produkt_7076;19.02.2025;655
produkt_7077;22.07.2025;401
produkt_7078;27.10.2025;633
produkt_7079;09.09.2025;576
produkt_7080;01.10.2025;597
produkt_7081;31.01.2025;873
produkt_7082;10.02.2025;837
produkt_7083;06.07.2025;682
produkt_7084;27.04.2025;280
produkt_7085;24.05.2025;355
produkt_7086;22.09.2025;615
produkt_7087;20.11.2025;773
produkt_7088;12.08.2025;877
produkt_7089;08.11.2025;231
produkt_7090;14.01.2025;827
produkt_7091;28.12.2025;714
produkt_7092;17.08.2025;401
produkt_7093;29.07.2025;408
produkt_7094;30.10.2025;426
produkt_7095;07.02.2025;670
produkt_7096;19.11.2025;701
produkt_7097;16.10.2025;193
produkt_7098;17.04.2025;332
produkt_7099;25.07.2025;60
produkt_7100;08.09.2025;162
produkt_7101;06.03.2025;333
produkt_7102;23.01.2025;696
produkt_7103;01.08.2025;378
produkt_7104;13.09.2025;604
produkt_7105;25.08.2025;279
produkt_7106;13.10.2025;920
produkt_7107;13.06.2025;116
produkt_7108;24.08.2025;914
produkt_7109;20.06.2025;467
produkt_7110;27.02.2025;498
produkt_7111;24.02.2025;407
produkt_7112;03.09.2025;345
produkt_7113;07.08.2025;749
produkt_7114;20.03.2025;137
produkt_7115;28.08.2025;217
produkt_7116;12.05.2025;476
produkt_7117;11.07.2025;482
produkt_7118;18.08.2025;517
produkt_7119;25.03.2025;945
produkt_7120;30.08.2025;928
produkt_7121;09.09.2025;761
produkt_7122;29.01.2025;790
produkt_7123;01.01.2026;66
produkt_7124;19.10.2025;950
produkt_7125;21.08.2025;593
produkt_7126;12.04.2025;498
produkt_7127;23.02.2025;763
produkt_7128;20.03.2025;804
produkt_7129;20.07.2025;813
produkt_7130;21.01.2025;585
produkt_7131;26.02.2025;281
produkt_7132;02.02.2025;278
produkt_7133;09.04.2025;50
produkt_7134;10.01.2025;946
produkt_7135;02.03.2025;545
produkt_7136;04.08.2025;475
produkt_7137;16.10.2025;371
produkt_7138;14.07.2025;59
produkt_7139;21.12.2025;386
produkt_7140;17.12.2025;621
produkt_7141;15.04.2025;413
produkt_7142;03.09.2025;857
produkt_7143;14.04.2025;357
produkt_7144;29.09.2025;191
produkt_7145;03.01.2025;748
produkt_7146;09.08.2025;494
produkt_7147;24.03.2025;986
produkt_7148;18.12.2025;942
produkt_7149;03.08.2025;625
produkt_7150;16.08.2025;782
produkt_7151;02.11.2025;656
produkt_7152;12.06.2025;440
produkt_7153;27.01.2025;429
produkt_7154;05.02.2025;990
produkt_7155;02.11.2025;248
produkt_7156;07.10.2025;837
produkt_7157;26.11.2025;933
produkt_7158;30.11.2025;456
produkt_7159;26.07.2025;787
produkt_7160;21.04.2025;430
produkt_7161;07.08.2025;928
produkt_7162;09.03.2025;661
produkt_7163;03.03.2025;379
produkt_7164;07.12.2025;504
produkt_7165;04.12.2025;999
produkt_7166;05.03.2025;646
produkt_7167;06.03.2025;87
produkt_7168;28.06.2025;214
produkt_7169;14.11.2025;770
produkt_7170;11.09.2025;934
produkt_7171;30.03.2025;154
produkt_7172;19.02.2025;995
produkt_7173;10.07.2025;691
produkt_7174;01.04.2025;907
produkt_7175;23.07.2025;260
produkt_7176;07.09.2025;982
produkt_7177;19.06.2025;337
produkt_7178;10.08.2025;975
produkt_7179;28.09.2025;187
produkt_7180;19.04.2025;121
produkt_7181;22.09.2025;289
produkt_7182;05.06.2025;867
produkt_7183;22.10.2025;154
produkt_7184;04.03.2025;218
produkt_7185;31.01.2025;921
produkt_7186;23.08.2025;530
produkt_7187;05.07.2025;708
produkt_7188;19.10.2025;341
produkt_7189;18.12.2025;443
produkt_7190;15.09.2025;125
produkt_7191;01.08.2025;979
produkt_7192;14.11.2025;884
produkt_7193;19.04.2025;454
produkt_7194;28.07.2025;298
produkt_7195;11.06.2025;561
produkt_7196;24.11.2025;783
produkt_7197;29.11.2025;538
produkt_7198;14.06.2025;968
produkt_7199;04.07.2025;608
produkt_7200;30.06.2025;396
produkt_7201;02.06.2025;939
produkt_7202;16.02.2025;656
produkt_7203;06.06.2025;168
produkt_7204;08.02.2025;622
produkt_7205;08.03.2025;514
produkt_7206;17.09.2025;189
produkt_7207;21.01.2025;133
produkt_7208;17.03.2025;244
produkt_7209;30.12.2025;650
produkt_7210;19.09.2025;748
produkt_7211;28.01.2025;344
produkt_7212;03.12.2025;472
produkt_7213;05.05.2025;69
produkt_7214;15.09.2025;392
produkt_7215;07.03.2025;619
produkt_7216;15.12.2025;66
produkt_7217;06.02.2025;805
produkt_7218;03.08.2025;232
produkt_7219;14.08.2025;643
produkt_7220;04.07.2025;377
produkt_7221;11.09.2025;876
produkt_7222;15.09.2025;855
produkt_7223;07.05.2025;423
produkt_7224;29.03.2025;455
produkt_7225;31.07.2025;480
produkt_7226;18.12.2025;639
produkt_7227;10.02.2025;274
produkt_7228;18.07.2025;189
produkt_7229;21.01.2025;817
produkt_7230;07.07.2025;234
produkt_7231;12.12.2025;208
produkt_7232;30.04.2025;584
produkt_7233;22.07.2025;507
produkt_7234;26.03.2025;899
produkt_7235;03.01.2025;661
produkt_7236;13.12.2025;390
produkt_7237;29.09.2025;587
produkt_7238;20.10.2025;904
produkt_7239;31.12.2025;233
produkt_7240;29.09.2025;487
produkt_7241;03.06.2025;107
produkt_7242;18.06.2025;679
produkt_7243;19.04.2025;393
produkt_7244;05.06.2025;604
produkt_7245;20.08.2025;561
produkt_7246;04.01.2025;650
produkt_7247;08.09.2025;353
produkt_7248;19.04.2025;446
produkt_7249;17.11.2025;652
produkt_7250;07.08.2025;555
produkt_7251;29.01.2025;76
produkt_7252;12.09.2025;951
produkt_7253;26.08.2025;138
produkt_7254;25.02.2025;559
produkt_7255;16.02.2025;630
produkt_7256;15.10.2025;266
produkt_7257;08.08.2025;713
produkt_7258;10.03.2025;93
produkt_7259;25.03.2025;587
produkt_7260;21.07.2025;729
produkt_7261;13.11.2025;635
produkt_7262;20.10.2025;456
produkt_7263;15.08.2025;458
produkt_7264;06.12.2025;279
produkt_7265;04.08.2025;293
produkt_7266;12.03.2025;208
produkt_7267;26.11.2025;975
produkt_7268;04.01.2025;543
produkt_7269;04.02.2025;69
produkt_7270;12.01.2025;719
produkt_7271;21.06.2025;981
produkt_7272;14.05.2025;767
produkt_7273;21.01.2025;58
produkt_7274;24.05.2025;95
produkt_7275;17.06.2025;296
produkt_7276;15.09.2025;576
produkt_7277;12.02.2025;568
produkt_7278;06.12.2025;183
produkt_7279;14.10.2025;123
produkt_7280;19.05.2025;328
produkt_7281;04.04.2025;988
produkt_7282;11.05.2025;281
produkt_7283;27.10.2025;258
produkt_7284;28.04.2025;339
produkt_7285;08.12.2025;384
produkt_7286;08.05.2025;833
produkt_7287;16.12.2025;690
produkt_7288;25.12.2025;72
produkt_7289;06.01.2025;449
produkt_7290;28.06.2025;334
produkt_7291;09.01.2025;883
produkt_7292;16.10.2025;710
produkt_7293;22.10.2025;921
produkt_7294;02.05.2025;467
produkt_7295;24.02.2025;835
produkt_7296;20.11.2025;520
produkt_7297;09.09.2025;962
produkt_7298;14.11.2025;636
produkt_7299;10.10.2025;601
produkt_7300;03.11.2025;909
produkt_7301;06.10.2025;461
produkt_7302;21.03.2025;585
produkt_7303;17.05.2025;734
produkt_7304;26.10.2025;750
produkt_7305;05.02.2025;102
produkt_7306;16.04.2025;281
produkt_7307;15.08.2025;188
produkt_7308;27.11.2025;167
produkt_7309;23.11.2025;642
produkt_7310;10.09.2025;926
produkt_7311;17.08.2025;792
produkt_7312;01.07.2025;960
produkt_7313;22.11.2025;133
produkt_7314;06.11.2025;88
produkt_7315;16.04.2025;406
produkt_7316;12.10.2025;958
produkt_7317;17.10.2025;97
produkt_7318;02.01.2025;449
produkt_7319;30.07.2025;337
produkt_7320;12.12.2025;349
produkt_7321;05.06.2025;497
produkt_7322;20.07.2025;856
produkt_7323;13.11.2025;935
produkt_7324;13.07.2025;83
produkt_7325;26.04.2025;900
produkt_7326;22.04.2025;142
produkt_7327;14.10.2025;873
produkt_7328;22.04.2025;226
produkt_7329;22.08.2025;668
produkt_7330;23.12.2025;265
produkt_7331;25.05.2025;616
produkt_7332;01.09.2025;454
produkt_7333;01.09.2025;579
produkt_7334;17.11.2025;58
produkt_7335;09.09.2025;847
produkt_7336;11.05.2025;314
produkt_7337;16.01.2025;499
produkt_7338;14.09.2025;855
produkt_7339;19.07.2025;887
produkt_7340;01.06.2025;802
produkt_7341;20.07.2025;377
produkt_7342;17.04.2025;185
produkt_7343;03.05.2025;643
produkt_7344;16.07.2025;743
produkt_7345;05.03.2025;654
produkt_7346;16.08.2025;771
produkt_7347;30.01.2025;889
produkt_7348;01.09.2025;106
produkt_7349;21.10.2025;446
produkt_7350;27.11.2025;713
produkt_7351;03.02.2025;525
produkt_7352;04.12.2025;60
